match_id,season,start_time_utc,team1_id,team2_id,team1_name,team2_name,venue_id,venue_name,stage,team1_elo,team2_elo,bookmaker_prob_team2,elo_diff,batting_strength_diff,bowling_strength_diff,all_rounder_balance_diff,spin_strength_diff,pace_strength_diff,death_overs_strength_diff,team_recent_win_pct_diff,head_to_head_win_pct_diff,venue_win_bias_diff,rest_days_diff,recent_run_rate_diff,recent_wicket_margin_diff,probable_xi_count_diff,probable_xi_batting_form_diff,probable_xi_bowling_form_diff,probable_xi_runs_avg_diff,probable_xi_strike_rate_diff,probable_xi_boundary_pct_diff,probable_xi_experience_diff,top_order_strength_diff,middle_order_strength_diff,death_bowling_strength_diff,batting_vs_bowling_form_diff,top_order_vs_powerplay_diff,death_matchup_diff,bookmaker_prob_team1,bookmaker_prob_diff,bookmaker_market_confidence,team1_won_toss,team1_bats_first,team1_chasing_bias_edge,venue_chasing_bias,weather_temperature_c,weather_humidity_pct,weather_wind_kph,weather_rain_mm,winner_team_id,team1_won
939,2013,2013-04-20 00:00:00+00:00,6,120,Kolkata Knight Riders,Chennai Super Kings,11,Eden Gardens,confirmed_xi,1540.4763812905417,1570.7524002569044,0.5,-30.2760189663627,-33.71325227272729,-2.610150000000001,0.0,0.0,0.0,-0.897324999999995,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-19.664299999999983,-2.1342,-39.553500000000014,-18.281181818181835,-0.013681818181818184,6.0,-42.423399999999994,-28.309499999999993,-0.897324999999995,-36.32340227272731,-43.46746,-29.389636818181806,0.5,0.0,0.0,1.0,1.0,-0.09999999999999998,0.09999999999999998,,,,,120,0
940,2013,2013-04-20 00:00:00+00:00,2,125,Royal Challengers Bangalore,Rajasthan Royals,12,M Chinnaswamy Stadium,confirmed_xi,1547.7889901246142,1507.1366845805908,0.5,40.65230554402342,20.517183636363683,-7.862249999999996,1.0,0.0,0.0,-23.39092499999999,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,-1.0,12.41980000000001,-2.935600000000001,23.37919999999997,21.148709090909094,-0.005689090909090921,-10.0,60.2146,16.9574,-23.39092499999999,12.654933636363694,57.0697,-6.222037909090897,0.5,0.0,0.0,1.0,-1.0,0.09999999999999998,0.09999999999999998,,,,,2,1
941,2013,2013-04-21 00:00:00+00:00,10,4,Delhi Daredevils,Mumbai Indians,15,Feroz Shah Kotla,confirmed_xi,1466.1345374101754,1552.737140651804,0.5,-86.60260324162869,-56.98360500000001,-6.52552,2.0,0.0,0.0,-11.283850000000001,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,-35.23520000000001,-3.4970000000000008,-61.4183,-0.23057444444445707,-0.016799999999999995,-5.0,2.5878999999999976,-37.60339999999999,-11.283850000000001,-63.50912500000001,-0.02230800000000599,-48.889555744444436,0.5,0.0,0.0,-1.0,-1.0,-0.06,-0.06,,,,,10,1
942,2013,2013-04-21 00:00:00+00:00,7,1543,Kings XI Punjab,Pune Warriors,594,"Punjab Cricket Association Stadium, Mohali",confirmed_xi,1481.3076975482975,1399.7011837942823,0.5,81.60651375401517,7.883848333333319,4.536540000000002,-3.0,0.0,0.0,24.842250000000007,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,7.873699999999992,-0.5017000000000005,-3.1270999999999987,39.70798666666667,0.07364222222222223,-6.0,29.155399999999997,4.593799999999998,24.842250000000007,12.420388333333335,30.970015999999998,29.833129866666674,0.5,0.0,0.0,1.0,-1.0,0.08333333333333337,0.08333333333333337,,,,,7,1
943,2013,2013-04-22 00:00:00+00:00,120,125,Chennai Super Kings,Rajasthan Royals,600,"MA Chidambaram Stadium, Chepauk",confirmed_xi,1579.8831854323219,1498.3014414369604,0.5,81.58174399536142,-0.5412763636363707,-1.4608199999999982,-2.0,0.0,0.0,-3.6380000000000052,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.11730000000001439,-0.5752999999999986,-1.3403999999999883,2.7523027272727063,0.003010909090909092,-19.0,35.958099999999995,17.4243,-3.6380000000000052,-2.0020963636363547,35.373772,13.813823027272718,0.5,0.0,0.0,-1.0,-1.0,-0.09999999999999998,-0.09999999999999998,,,,,120,1
944,2013,2013-04-23 00:00:00+00:00,2,1543,Royal Challengers Bangalore,Pune Warriors,12,M Chinnaswamy Stadium,confirmed_xi,1556.6242332682446,1392.0077457792754,0.5,164.61648748896914,6.288761818181769,3.5542400000000036,-2.0,0.0,0.0,4.130400000000009,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,3.3518999999999863,1.8701000000000008,10.229799999999955,3.7223572727272654,-0.04290454545454543,2.0,-29.7085,-3.1066000000000145,4.130400000000009,9.84300181818179,-28.286803999999997,1.0610235727272723,0.5,0.0,0.0,-1.0,1.0,-0.09999999999999998,0.09999999999999998,,,,,2,1
976,2013,2013-04-23 00:00:00+00:00,10,7,Delhi Daredevils,Kings XI Punjab,15,Feroz Shah Kotla,confirmed_xi,1478.5767885659625,1489.0011355633044,0.5,-10.4243469973419,-11.87112727272725,4.938659999999999,1.0,0.0,0.0,-5.617699999999999,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-9.848499999999987,5.353099999999999,-3.563999999999993,-20.140463636363634,-0.05168181818181819,2.0,-15.720999999999998,2.927099999999996,-5.617699999999999,-6.932467272727251,-13.745535999999998,-2.892004636363641,0.5,0.0,0.0,-1.0,1.0,0.06,-0.06,,,,,7,0
946,2013,2013-04-24 00:00:00+00:00,6,4,Kolkata Knight Riders,Mumbai Indians,11,Eden Gardens,confirmed_xi,1531.3455961151242,1540.294889496017,0.5,-8.949293380892868,-22.136979999999966,5.315540000000002,1.0,0.0,0.0,0.25370000000000914,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-12.9953,4.627799999999999,-25.99479999999997,8.919754545454566,-0.002899999999999986,8.0,-38.8772,-14.034099999999995,0.25370000000000914,-16.821439999999953,-36.750984,-13.69120245454544,0.5,0.0,0.0,1.0,1.0,-0.09999999999999998,0.09999999999999998,,,,,4,0
947,2013,2013-04-25 00:00:00+00:00,120,1,Chennai Super Kings,Sunrisers Hyderabad,600,"MA Chidambaram Stadium, Chepauk",confirmed_xi,1587.5772984598364,1515.656535446366,0.5,71.92076301347038,51.51180136363638,1.1732399999999998,-3.0,0.0,0.0,8.303749999999994,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,32.08720000000001,-0.4649000000000001,53.833899999999986,30.750378181818178,0.03884909090909093,8.0,36.9688,29.05279999999999,8.303749999999994,52.68504136363639,37.438096,37.66405378181817,0.5,0.0,0.0,-1.0,-1.0,-0.06,-0.06,,,,,120,1
948,2013,2013-04-26 00:00:00+00:00,6,7,Kolkata Knight Riders,Kings XI Punjab,11,Eden Gardens,confirmed_xi,1521.60312053255,1498.7011887390395,0.5,22.901931793510585,-25.291072727272734,-2.0840700000000005,1.0,0.0,0.0,-17.682674999999996,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,-17.148399999999995,0.9260999999999999,-21.322999999999993,-18.943513636363633,-0.0453081818181818,-13.0,18.6668,10.038600000000002,-17.682674999999996,-27.375142727272745,17.833171999999998,-7.833510136363632,0.5,0.0,0.0,-1.0,-1.0,0.09999999999999998,0.09999999999999998,,,,,6,1
949,2013,2013-04-27 00:00:00+00:00,125,1,Rajasthan Royals,Sunrisers Hyderabad,65,Sawai Mansingh Stadium,confirmed_xi,1490.607328409446,1507.6975117891377,0.5,-17.09018337969178,-32.07919590909093,-4.032699999999998,-2.0,0.0,0.0,-3.855399999999996,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-21.02260000000001,-2.705400000000001,-31.09429999999999,-5.095228409090922,-0.01157272727272729,-16.0,32.3588,-19.0514,-3.855399999999996,-36.11189590909092,30.74572,-22.957752284090905,0.5,0.0,0.0,-1.0,-1.0,0.14,0.14,,,,,125,1
950,2013,2013-04-27 00:00:00+00:00,4,2,Mumbai Indians,Royal Challengers Bangalore,7,Wankhede Stadium,confirmed_xi,1550.0373650785912,1562.2115530855958,0.5,-12.174188007004659,-17.043048636363608,-7.0838699999999974,-1.0,0.0,0.0,-8.338274999999996,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,-8.599299999999971,-4.738999999999999,-26.074099999999987,11.992380909090869,0.045479090909090886,-4.0,9.9832,-23.674099999999996,-8.338274999999996,-24.126918636363598,7.149652,-31.892451190909085,0.5,0.0,0.0,1.0,1.0,-0.06000000000000005,0.06000000000000005,,,,,4,1
951,2013,2013-04-28 00:00:00+00:00,120,6,Chennai Super Kings,Kolkata Knight Riders,600,"MA Chidambaram Stadium, Chepauk",confirmed_xi,1595.5363221170646,1530.9449030033995,0.5,64.5914191136651,-14.94061499999998,3.256899999999998,-2.0,0.0,0.0,5.088399999999993,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-10.968599999999995,1.4142000000000001,-9.585899999999981,-17.57913999999998,-0.04113000000000003,1.0,-44.25449999999999,-0.3772999999999982,5.088399999999993,-11.683714999999992,-42.951739999999994,4.535308599999993,0.5,0.0,0.0,-1.0,1.0,0.06,-0.06,,,,,120,1
952,2013,2013-04-28 00:00:00+00:00,10,1543,Delhi Daredevils,Pune Warriors,952,Shaheed Veer Narayan Singh International Stadium,confirmed_xi,1468.8767353902274,1386.4204259619241,0.5,82.45630942830326,-6.538289545454546,5.470420000000001,-3.0,0.0,0.0,24.047449999999998,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,-3.832800000000006,0.2969999999999988,-7.230099999999993,-3.185854545454532,-0.011663636363636334,5.0,-39.8377,14.5535,24.047449999999998,-1.067869545454542,-37.649532,38.56909145454545,0.5,0.0,0.0,-1.0,1.0,-0.0,0.0,,,,,10,1
953,2013,2013-04-29 00:00:00+00:00,125,2,Rajasthan Royals,Royal Challengers Bangalore,65,Sawai Mansingh Stadium,confirmed_xi,1501.098827080734,1551.8612951262166,0.5,-50.76246804548259,24.902214090909098,0.8919099999999993,-1.0,0.0,0.0,9.338674999999995,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,13.025100000000009,-0.37400000000000055,34.27630000000002,-9.06968181818182,-0.00797272727272727,5.0,16.7982,5.8386,9.338674999999995,25.794124090909108,17.154964,15.086578181818176,0.5,0.0,0.0,1.0,-1.0,0.14,0.14,,,,,125,1
954,2013,2013-04-29 00:00:00+00:00,4,7,Mumbai Indians,Kings XI Punjab,7,Wankhede Stadium,confirmed_xi,1560.3876230379703,1489.35940626819,0.5,71.02821676978033,1.5104927272727195,-1.393340000000002,1.0,0.0,0.0,-17.91834999999999,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,2.372799999999998,1.3888999999999987,-3.275800000000004,8.614486363636345,0.01894818181818181,-10.0,-33.476800000000004,3.430499999999995,-17.91834999999999,0.11715272727272463,-34.034136000000004,-14.401705136363631,0.5,0.0,0.0,1.0,1.0,-0.020000000000000018,0.020000000000000018,,,,,4,1
955,2013,2013-04-30 00:00:00+00:00,1543,120,Pune Warriors,Chennai Super Kings,848,Subrata Roy Sahara Stadium,confirmed_xi,1378.7501326498323,1603.698357685097,0.5,-224.94822503526484,-48.69205818181817,-6.927260000000004,4.0,0.0,0.0,-39.04830000000001,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-31.49069999999999,1.5473999999999997,-48.6044,-24.75602727272728,-0.01265454545454546,-9.0,22.3862,9.025700000000008,-39.04830000000001,-55.61931818181819,19.615295999999997,-30.27016027272727,0.5,0.0,0.0,-1.0,-1.0,-0.04545454545454547,-0.04545454545454547,,,,,120,0
956,2013,2013-05-01 00:00:00+00:00,1,4,Sunrisers Hyderabad,Mumbai Indians,1,"Rajiv Gandhi International Stadium, Uppal",confirmed_xi,1497.2060131178496,1568.3712789823699,0.5,-71.16526586452028,-28.324770909090887,-3.787400000000005,0.0,0.0,0.0,-17.334649999999996,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.01309999999998,0.3788999999999998,-21.966799999999978,-28.17467636363635,-0.04155272727272724,-22.0,15.505199999999999,16.7068,-17.334649999999996,-32.11217090909088,13.990239999999996,-0.9095967636363582,0.5,0.0,0.0,-1.0,-1.0,0.09999999999999998,0.09999999999999998,,,,,1,1
957,2013,2013-05-01 00:00:00+00:00,10,6,Delhi Daredevils,Kolkata Knight Riders,952,Shaheed Veer Narayan Singh International Stadium,confirmed_xi,1476.5470287023193,1522.782867435367,0.5,-46.235838733047785,-34.3687281818182,-1.4646100000000004,-1.0,0.0,0.0,-1.6718250000000054,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,-1.0,-23.94619999999999,-0.6743000000000006,-27.6926,-26.278715454545477,-0.048674545454545456,-15.0,31.732,-1.0897000000000006,-1.6718250000000054,-35.833338181818206,31.146155999999998,-3.0243121545454628,0.5,0.0,0.0,-1.0,-1.0,-0.5,-0.5,,,,,10,1
958,2013,2013-05-02 00:00:00+00:00,120,7,Chennai Super Kings,Kings XI Punjab,600,"MA Chidambaram Stadium, Chepauk",confirmed_xi,1607.9988289759713,1481.3757503237905,0.5,126.62307865218077,3.1069204545454454,5.397970000000001,-1.0,0.0,0.0,-2.6051750000000027,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,2.1768000000000143,4.6659,3.3274999999999864,0.6355645454545282,-0.01563363636363635,-14.0,-37.1594,20.865699999999997,-2.6051750000000027,8.50489045454546,-35.000212,18.266880645454535,0.5,0.0,0.0,1.0,1.0,0.09999999999999998,-0.09999999999999998,,,,,120,1
959,2013,2013-05-02 00:00:00+00:00,1543,2,Pune Warriors,Royal Challengers Bangalore,848,Subrata Roy Sahara Stadium,confirmed_xi,1374.449661358958,1540.4105422614218,0.5,-165.9608809024637,-15.163329090909102,-3.713239999999999,4.0,0.0,0.0,-16.10280000000001,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,-9.817700000000002,-0.1717999999999993,-13.9392,-21.71050606060608,-0.03112727272727274,19.0,35.5885,-30.2268,-16.10280000000001,-18.8765690909091,34.103204000000005,-46.54670506060607,0.5,0.0,0.0,-1.0,-1.0,-0.08333333333333331,-0.08333333333333331,,,,,2,0
960,2013,2013-05-03 00:00:00+00:00,6,125,Kolkata Knight Riders,Rajasthan Royals,11,Eden Gardens,confirmed_xi,1511.459893599011,1512.5495799455289,0.5,-1.089686346517965,-78.91414833333333,-8.817430000000002,1.0,0.0,0.0,-33.947075,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,-2.0,-48.240700000000004,-1.8904999999999994,-87.65889999999999,-3.7385898989899147,0.0004777777777777992,-20.0,14.6969,-18.7202,-33.947075,-87.73157833333335,11.169927999999999,-52.7046608989899,0.5,0.0,0.0,-1.0,-1.0,0.09999999999999998,0.09999999999999998,,,,,6,1
961,2013,2013-05-04 00:00:00+00:00,1,10,Sunrisers Hyderabad,Delhi Daredevils,1,"Rajiv Gandhi International Stadium, Uppal",confirmed_xi,1509.226141089364,1487.8700025386754,0.5,21.356138550688684,24.197162727272712,0.23526000000000025,1.0,0.0,0.0,-12.454149999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.816599999999994,2.4652000000000003,22.439400000000006,16.212345454545456,0.03511818181818181,-1.0,37.3649,-0.3119000000000085,-12.454149999999998,24.432422727272723,37.459004,-12.603926545454556,0.5,0.0,0.0,-1.0,-1.0,0.11904761904761907,0.11904761904761907,,,,,1,1
963,2013,2013-05-05 00:00:00+00:00,4,120,Mumbai Indians,Chennai Super Kings,7,Wankhede Stadium,confirmed_xi,1556.3511510108553,1614.5075476639886,0.5,-58.15639665313324,-12.619823636363606,-2.619340000000001,1.0,0.0,0.0,0.9613000000000014,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-7.232399999999998,-2.1381999999999994,-16.211600000000033,8.270800000000008,0.01910909090909091,0.0,-54.1556,-15.060399999999998,0.9613000000000014,-15.2391636363636,-55.20333600000001,-14.016391999999996,0.5,0.0,0.0,1.0,1.0,0.020000000000000018,-0.020000000000000018,,,,,4,1
964,2013,2013-05-05 00:00:00+00:00,125,1543,Rajasthan Royals,Pune Warriors,65,Sawai Mansingh Stadium,confirmed_xi,1502.518216354149,1368.8934484807692,0.5,133.62476787337982,39.16812,10.345310000000001,-2.0,0.0,0.0,30.728925000000007,0.0,0.5,0.0,0.0,0.0,0.0,1.0,25.4944,3.6327,39.22819999999999,-5.235914444444447,-0.0037433333333333346,12.0,4.1904,6.065799999999996,30.728925000000007,49.513430000000014,8.328524000000002,36.74236585555556,0.5,0.0,0.0,-1.0,-1.0,0.14,0.14,,,,,125,1
981,2013,2013-05-06 00:00:00+00:00,7,2,Kings XI Punjab,Royal Challengers Bangalore,594,"Punjab Cricket Association Stadium, Mohali",confirmed_xi,1474.8670316357732,1545.9667551396108,0.5,-71.0997235038376,3.7480724242424515,-5.351450000000003,0.0,0.0,0.0,12.071174999999997,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,2.0,3.4166000000000025,-6.2981,1.427800000000019,-24.575139393939395,-0.011217171717171737,14.0,-10.4118,8.507900000000006,12.071174999999997,-1.6033775757575626,-12.55238,20.33332360606061,0.5,0.0,0.0,1.0,-1.0,0.09999999999999998,0.09999999999999998,,,,,7,1
966,2013,2013-05-07 00:00:00+00:00,125,10,Rajasthan Royals,Delhi Daredevils,65,Sawai Mansingh Stadium,confirmed_xi,1508.8512341583464,1478.4839086371821,0.5,30.367325521164275,0.5217997727272774,-4.077490000000001,0.0,0.0,0.0,-19.703424999999996,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-3.0,-1.6350999999999942,0.010300000000000864,6.549600000000012,-0.6060556818181766,-0.009030681818181827,-11.0,26.581,-7.5321,-19.703424999999996,-3.55569022727272,24.950003999999996,-27.24158555681818,0.5,0.0,0.0,-1.0,-1.0,0.18000000000000005,0.18000000000000005,,,,,125,1
967,2013,2013-05-07 00:00:00+00:00,4,6,Mumbai Indians,Kolkata Knight Riders,7,Wankhede Stadium,confirmed_xi,1568.009566688697,1521.4912571903908,0.5,46.51830949830628,10.632317272727278,5.547460000000001,1.0,0.0,0.0,-0.8633000000000024,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,6.2475000000000165,5.1261,11.937399999999997,10.991854545454544,0.0137818181818182,-2.0,-29.1012,2.210799999999999,-0.8633000000000024,16.17977727272728,-26.882216,1.4574185454545443,0.5,0.0,0.0,1.0,1.0,0.06,-0.06,,,,,4,1
968,2013,2013-05-08 00:00:00+00:00,1,120,Sunrisers Hyderabad,Chennai Super Kings,1,"Rajiv Gandhi International Stadium, Uppal",confirmed_xi,1518.6122349908574,1602.8491319861469,0.5,-84.2368969952895,-5.128079999999983,1.1488399999999963,1.0,0.0,0.0,-2.8574000000000126,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.068700000000007,1.5897000000000006,-6.898799999999994,11.880209999999991,0.023679999999999993,1.0,31.8874,5.5394000000000005,-2.8574000000000126,-3.979239999999976,32.346936,2.8008020999999843,0.5,0.0,0.0,1.0,-1.0,0.13636363636363635,0.13636363636363635,,,,,120,0
969,2013,2013-05-09 00:00:00+00:00,7,125,Kings XI Punjab,Rajasthan Royals,594,"Punjab Cricket Association Stadium, Mohali",confirmed_xi,1486.885350062465,1517.9794112350505,0.5,-31.094061172585498,32.16034484848484,-4.414020000000001,1.0,0.0,0.0,4.528700000000001,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,2.0,21.74800000000002,-4.526100000000001,27.08959999999996,29.633491919191897,0.06206565656565656,26.0,-45.521,25.201399999999996,4.528700000000001,27.746324848484846,-47.286607999999994,30.026434919191917,0.5,0.0,0.0,-1.0,1.0,-0.14,0.14,,,,,125,0
970,2013,2013-05-09 00:00:00+00:00,1543,6,Pune Warriors,Kolkata Knight Riders,848,Subrata Roy Sahara Stadium,confirmed_xi,1362.5604306765717,1512.822218029114,0.5,-150.26178735254234,-18.827175454545454,-1.3321299999999994,0.0,0.0,0.0,-4.373874999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-13.024900000000002,-0.1825000000000001,-15.787800000000004,-12.0527818181818,-0.018436363636363626,-25.0,9.4031,10.913400000000003,-4.373874999999998,-20.15930545454546,8.870248,6.418997181818185,0.5,0.0,0.0,-1.0,-1.0,-0.11538461538461536,-0.11538461538461536,,,,,6,0
971,2013,2013-05-10 00:00:00+00:00,10,2,Delhi Daredevils,Royal Challengers Bangalore,15,Feroz Shah Kotla,confirmed_xi,1469.355731560478,1533.948436712919,0.5,-64.59270515244089,-20.042155909090923,-0.29169000000000267,-1.0,0.0,0.0,11.150224999999992,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,1.0,-13.470900000000029,-1.3072000000000008,-17.151899999999983,-36.87000272727275,-0.03787272727272725,-1.0,37.8995,-3.772999999999996,11.150224999999992,-20.333845909090925,37.782824,7.0085249727272725,0.5,0.0,0.0,1.0,-1.0,-0.020000000000000018,-0.020000000000000018,,,,,2,0
972,2013,2013-05-11 00:00:00+00:00,1543,4,Pune Warriors,Mumbai Indians,848,Subrata Roy Sahara Stadium,confirmed_xi,1356.6344169344059,1576.6786058499738,0.5,-220.04418891556793,-22.607175000000012,-10.715449999999997,1.0,0.0,0.0,-18.915974999999996,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-15.940299999999993,-5.993099999999998,-17.432500000000005,-23.11929999999998,-0.03770000000000001,-9.0,-44.2336,-0.07959999999999923,-18.915974999999996,-33.322625,-48.51978,-19.226767999999996,0.5,0.0,0.0,1.0,1.0,0.14285714285714285,-0.14285714285714285,,,,,4,0
973,2013,2013-05-11 00:00:00+00:00,7,1,Kings XI Punjab,Sunrisers Hyderabad,594,"Punjab Cricket Association Stadium, Mohali",confirmed_xi,1477.7779273182475,1510.9903513057232,0.5,-33.21242398747563,4.486362727272763,-1.0535000000000032,-3.0,0.0,0.0,28.653499999999994,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.9528000000000105,-5.848300000000002,-2.8205999999999847,9.335190909090912,0.034718181818181856,2.0,42.137600000000006,-16.351999999999997,28.653499999999994,3.432862727272763,41.7162,12.39485190909091,0.5,0.0,0.0,1.0,-1.0,0.18000000000000005,0.18000000000000005,,,,,1,0
974,2013,2013-05-12 00:00:00+00:00,6,2,Kolkata Knight Riders,Royal Challengers Bangalore,974,JSCA International Stadium Complex,confirmed_xi,1518.74823177128,1542.1104365162187,0.5,-23.36220474493871,-55.189877727272716,-1.3658399999999986,0.0,0.0,0.0,-2.4922499999999914,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-1.0,-35.4482,-0.31530000000000147,-54.74630000000002,-30.017143636363656,-0.038698181818181784,-14.0,32.3107,-12.976299999999998,-2.4922499999999914,-56.555717727272736,31.764363999999997,-15.768721436363627,0.5,0.0,0.0,1.0,-1.0,0.0,0.0,,,,,6,1
975,2013,2013-05-12 00:00:00+00:00,125,120,Rajasthan Royals,Chennai Super Kings,65,Sawai Mansingh Stadium,confirmed_xi,1527.086833979268,1610.471015671281,0.5,-83.38418169201304,23.621015,0.4095300000000037,0.0,0.0,0.0,8.252625000000009,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,14.583999999999989,-0.7314999999999996,25.6019,15.996099999999998,0.005089999999999997,1.0,51.680499999999995,1.1721000000000004,8.252625000000009,24.03054499999999,51.844311999999995,9.584686000000012,0.5,0.0,0.0,1.0,-1.0,0.18000000000000005,0.18000000000000005,,,,,125,1
977,2013,2013-05-13 00:00:00+00:00,4,1,Mumbai Indians,Sunrisers Hyderabad,7,Wankhede Stadium,confirmed_xi,1581.0751411974406,1520.0373220704753,0.5,61.03781912696536,17.51930590909089,5.843800000000005,0.0,0.0,0.0,19.64615,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,12.884399999999985,1.3727000000000018,11.709900000000005,21.280963636363637,0.03576272727272728,14.0,14.267299999999995,21.5604,19.64615,23.36310590909089,16.604819999999997,41.41935963636364,0.5,0.0,0.0,-1.0,-1.0,-0.06,-0.06,,,,,4,1
962,2013,2013-05-14 00:00:00+00:00,2,7,Royal Challengers Bangalore,Kings XI Punjab,12,M Chinnaswamy Stadium,confirmed_xi,1531.439029820196,1468.7309565534954,0.5,62.708073266700694,36.40583166666667,-1.7526399999999995,0.0,0.0,0.0,8.100300000000004,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,1.0,21.5681,-3.1997999999999998,42.31890000000001,8.644573333333327,0.001741111111111096,10.0,1.5339,-11.438600000000001,8.100300000000004,34.65319166666667,0.8328440000000006,-3.251854266666662,0.5,0.0,0.0,-1.0,1.0,-0.06000000000000005,0.06000000000000005,,,,,7,0
979,2013,2013-05-14 00:00:00+00:00,120,10,Chennai Super Kings,Delhi Daredevils,600,"MA Chidambaram Stadium, Chepauk",confirmed_xi,1598.1160679311783,1461.1937317571783,0.5,136.92233617400007,24.92086454545452,-0.8020899999999962,-1.0,0.0,0.0,0.046775000000003786,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,-1.0,16.184399999999982,-0.7656999999999989,24.19059999999999,10.76706909090909,0.017983636363636354,-4.0,31.226899999999993,-16.7508,0.046775000000003786,24.118774545454528,30.906063999999994,-16.596354309090906,0.5,0.0,0.0,1.0,1.0,0.09999999999999998,-0.09999999999999998,,,,,120,1
978,2013,2013-05-15 00:00:00+00:00,6,1543,Kolkata Knight Riders,Pune Warriors,974,JSCA International Stadium Complex,confirmed_xi,1529.4196384673025,1352.237881586939,0.5,177.18175688036354,6.887036363636383,6.19106,-2.0,0.0,0.0,24.448449999999987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.643100000000004,0.622300000000001,6.068000000000012,6.935018181818194,0.00800909090909091,10.0,5.531200000000002,33.9281,24.448449999999987,13.078096363636377,8.007624000000002,58.44590018181817,0.5,0.0,0.0,1.0,-1.0,0.5,0.5,,,,,1543,0
980,2013,2013-05-15 00:00:00+00:00,4,125,Mumbai Indians,Rajasthan Royals,7,Wankhede Stadium,confirmed_xi,1589.3361851044656,1539.4417817193707,0.5,49.89440338509485,-49.9189290909091,4.096300000000003,3.0,0.0,0.0,-9.211549999999995,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-29.5227,4.9416,-59.79520000000001,21.52410909090905,0.03547272727272727,0.0,-28.3155,-13.679400000000001,-9.211549999999995,-45.82262909090909,-26.67698,-22.675708909090908,0.5,0.0,0.0,-1.0,1.0,0.020000000000000018,-0.020000000000000018,,,,,4,1
945,2013,2013-05-16 00:00:00+00:00,7,10,Kings XI Punjab,Delhi Daredevils,758,Himachal Pradesh Cricket Association Stadium,confirmed_xi,1480.5164933896972,1454.9425756893872,0.5,25.57391770030995,-6.22909030303029,1.6077400000000033,-1.0,0.0,0.0,-7.605349999999994,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0,-2.0,-4.543000000000006,2.881500000000001,-5.021599999999992,-5.302281818181811,0.004764646464646458,-9.0,-34.9757,10.081000000000007,-7.605349999999994,-4.621350303030283,-34.332604,2.4226271818181964,0.5,0.0,0.0,-1.0,1.0,-0.0714285714285714,0.0714285714285714,,,,,7,1
982,2013,2013-05-17 00:00:00+00:00,1,125,Sunrisers Hyderabad,Rajasthan Royals,1,"Rajiv Gandhi International Stadium, Uppal",confirmed_xi,1511.7762781634503,1530.8680667102492,0.5,-19.091788546798853,-6.3511236363636385,1.54082,2.0,0.0,0.0,-11.980250000000012,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.511799999999994,3.7835,-8.425600000000003,7.033354545454557,0.007309090909090904,13.0,-16.045900000000003,30.498400000000007,-11.980250000000012,-4.810303636363642,-15.429572000000006,18.588483545454537,0.5,0.0,0.0,1.0,1.0,-0.10869565217391308,0.10869565217391308,,,,,1,1
